         1453550 function calls (1432125 primitive calls) in 14.484 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 case.py:351(TestCase)
      868    0.000    0.000    0.005    0.000 transforms.py:1236(__add__)
     3713    0.000    0.000    0.000    0.000 artist.py:770(get_visible)
       24    0.000    0.000    0.055    0.002 axis.py:1149(<listcomp>)
      449    0.000    0.000    0.001    0.000 artist.py:1301(_replace_path)
      288    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:369(_get_cached)
      838    0.000    0.000    0.001    0.000 transforms.py:395(width)
      636    0.000    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:1203(_path_importer_cache)
      360    0.000    0.000    0.001    0.000 font_manager.py:1338(get_font)
      218    0.000    0.000    0.017    0.000 _base.py:3479(set_ybound)
      288    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1351(_get_spec)
      220    0.000    0.000    0.004    0.000 _base.py:915(_set_artist_props)
      218    0.000    0.000    0.017    0.000 _base.py:3080(set_xbound)
      120    0.000    0.000    0.000    0.000 __init__.py:646(__setitem__)
      412    0.000    0.000    0.001    0.000 lines.py:1352(set_dash_joinstyle)
      6/3    0.000    0.000    0.271    0.090 image.py:117(_draw_list_compositing_images)
