         1486325 function calls (1464900 primitive calls) in 1.766 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      906    0.001    0.000    0.001    0.000 {method 'flatten' of 'numpy.ndarray' objects}
     2548    0.001    0.000    0.001    0.000 inspect.py:2799(<genexpr>)
      868    0.001    0.000    0.006    0.000 transforms.py:1236(__add__)
     3514    0.001    0.000    0.001    0.000 {built-in method numpy.geterrobj}
      623    0.001    0.000    0.001    0.000 artist.py:673(set_figure)
      412    0.001    0.000    0.005    0.000 lines.py:1241(set_markerfacecolor)
     1800    0.001    0.000    0.002    0.000 _collections_abc.py:742(__iter__)
  856/428    0.001    0.000    0.001    0.000 transforms.py:2356(<lambda>)
      137    0.001    0.000    0.004    0.000 text.py:121(__init__)
     1078    0.001    0.000    0.025    0.000 transforms.py:280(__array__)
      219    0.001    0.000    0.001    0.000 transforms.py:921(intervaly)
      475    0.001    0.000    0.008    0.000 transforms.py:702(<listcomp>)
       11    0.001    0.000    0.002    0.000 enum.py:135(__new__)
     2303    0.001    0.000    0.001    0.000 enum.py:526(__new__)
      208    0.001    0.000    0.001    0.000 font_manager.py:776(set_weight)
      237    0.001    0.000    0.002    0.000 transforms.py:994(__init__)
      412    0.001    0.000    0.001    0.000 lines.py:1095(set_linewidth)
     1202    0.001    0.000    0.010    0.000 <frozen importlib._bootstrap_external>:74(_path_stat)
      900    0.001    0.000    0.009    0.000 backend_bases.py:654(new_gc)
      120    0.001    0.000    0.001    0.000 __init__.py:646(__setitem__)
      233    0.001    0.000    0.001    0.000 pyparsing.py:1386(__init__)
      218    0.001    0.000    0.018    0.000 _base.py:3080(set_xbound)
      397    0.001    0.000    0.004    0.000 transforms.py:788(from_extents)
      130    0.001    0.000    0.001    0.000 deprecation.py:24(_generate_deprecation_warning)
      492    0.001    0.000    0.004    0.000 rcsetup.py:374(validate_color)
      360    0.001    0.000    0.001    0.000 font_manager.py:1338(get_font)
      220    0.001    0.000    0.004    0.000 _base.py:915(_set_artist_props)
      412    0.001    0.000    0.001    0.000 lines.py:1352(set_dash_joinstyle)
      250    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:438(_classify_pyc)
      241    0.001    0.000    0.026    0.000 artist.py:269(get_tightbbox)
      360    0.001    0.000    0.001    0.000 backend_agg.py:49(get_hinting_flag)
     2481    0.000    0.000    0.001    0.000 sre_parse.py:249(match)
      558    0.000    0.000    0.001    0.000 axis.py:1881(getter)
      438    0.000    0.000    0.007    0.000 _base.py:2097(_process_unit_info)
      474    0.000    0.000    0.001    0.000 font_manager.py:883(_json_decode)
     5229    0.000    0.000    0.000    0.000 transforms.py:1722(get_affine)
  645/431    0.000    0.000    0.006    0.000 transforms.py:2343(__eq__)
        6    0.000    0.000    0.003    0.000 _axes.py:3941(<dictcomp>)
      214    0.000    0.000    0.011    0.000 transforms.py:1307(contains_branch_seperately)
       11    0.000    0.000    0.044    0.004 artist.py:1349(pprint_setters)
      214    0.000    0.000    0.010    0.000 transforms.py:1287(contains_branch)
      6/3    0.000    0.000    0.296    0.099 image.py:117(_draw_list_compositing_images)
      328    0.000    0.000    0.001    0.000 transforms.py:2694(__init__)
      517    0.000    0.000    0.046    0.000 markers.py:223(__init__)
      876    0.000    0.000    0.007    0.000 _base.py:2100(_process_single_axis)
       24    0.000    0.000    0.063    0.003 axis.py:1149(<listcomp>)
      412    0.000    0.000    0.001    0.000 lines.py:1412(set_solid_capstyle)
      780    0.000    0.000    0.000    0.000 backend_bases.py:868(set_antialiased)
     2011    0.000    0.000    0.001    0.000 sre_parse.py:160(__len__)
     1901    0.000    0.000    0.001    0.000 sre_parse.py:172(append)
      475    0.000    0.000    0.006    0.000 transforms.py:703(<listcomp>)
  293/291    0.000    0.000    0.038    0.000 <frozen importlib._bootstrap>:576(module_from_spec)
     3713    0.000    0.000    0.000    0.000 artist.py:770(get_visible)
      517    0.000    0.000    0.001    0.000 markers.py:267(set_fillstyle)
      169    0.000    0.000    0.017    0.000 sre_parse.py:919(parse)
     1589    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
